id_lead,origem_canal,campanha_tipo,dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu
3180,LinkedIn Ads,Lookalike,Mobile,Client-side,12,1404,50%,1,Analista,51-200,Genérico,0
3181,,,Mobile,Client-side,3,261,75%,1,Gerente,51-200,Genérico,1
3182,Google Ads,Institucional,Mobile,Client-side,4,472,100%,0,Analista,1-10,Corporativo,0
3183,Meta Ads,Retargeting,Desktop,Client-side,14,532,100%,0,Analista,51-200,Genérico,0
3184,Google Ads,PMax,Mobile,Server-side,2,228,50%,0,Coordenador,11-50,Genérico,0
3185,Meta Ads,Retargeting,Mobile,Client-side,10,440,75%,0,Analista,11-50,Genérico,0
3186,Meta Ads,Institucional,Desktop,Client-side,7,665,50%,0,Coordenador,1-10,Genérico,0
3187,Meta Ads,Lookalike,Mobile,Server-side,10,950,50%,0,Coordenador,51-200,Genérico,0
3188,,,Mobile,Client-side,1,44,75%,0,Analista,1-10,Genérico,0
3189,Organic Search,Lookalike,Desktop,Server-side,3,156,50%,0,Analista,51-200,Genérico,0
3190,Organic Search,Lookalike,Mobile,Client-side,2,158,25%,1,Analista,200+,Corporativo,0
3191,Meta Ads,Search,Mobile,Client-side,13,728,50%,0,Coordenador,200+,Corporativo,1
3192,,,Mobile,Client-side,9,999,100%,1,C-Level,200+,Genérico,1
3193,Referral,Institucional,Mobile,Client-side,8,496,75%,0,Analista,200+,Genérico,0
3194,,,Desktop,Client-side,3,84,100%,0,Gerente,1-10,Genérico,0
3195,Meta Ads,Institucional,Mobile,Client-side,5,165,25%,0,Gerente,1-10,Genérico,0
3196,,,Mobile,Client-side,3,66,25%,0,Gerente,1-10,Genérico,0
3197,Direct,Lookalike,Mobile,Server-side,14,1232,50%,0,Gerente,11-50,Corporativo,1
3198,Direct,Nenhuma,Mobile,Client-side,11,825,100%,0,Estagiário,200+,Corporativo,1
3199,,,Desktop,Client-side,13,585,50%,0,Analista,200+,Genérico,0
3200,,,Desktop,Client-side,12,864,50%,0,C-Level,200+,Genérico,1
3201,Meta Ads,PMax,Desktop,Client-side,11,660,100%,0,Coordenador,51-200,Corporativo,1
3202,Meta Ads,Nenhuma,Mobile,Client-side,12,1212,25%,0,Analista,51-200,Genérico,0
3203,Google Ads,Search,Desktop,Client-side,11,440,25%,0,Analista,11-50,Genérico,0
3204,Direct,Nenhuma,Mobile,Client-side,6,348,25%,1,Analista,11-50,Genérico,0
3205,LinkedIn Ads,Search,Desktop,Client-side,5,495,75%,1,C-Level,51-200,Corporativo,1
3206,,,Desktop,Client-side,11,462,75%,0,Coordenador,51-200,Genérico,0
3207,Direct,Nenhuma,Mobile,Server-side,2,224,50%,0,Gerente,1-10,Genérico,0
3208,Organic Search,PMax,Mobile,Client-side,14,1302,75%,0,Analista,1-10,Corporativo,0
3209,Meta Ads,Retargeting,Mobile,Client-side,10,770,75%,0,Estagiário,51-200,Corporativo,0
3210,LinkedIn Ads,PMax,Mobile,Server-side,8,704,100%,0,Estagiário,200+,Corporativo,1
3211,Google Ads,PMax,Desktop,Server-side,6,564,50%,0,Coordenador,51-200,Genérico,0
3212,LinkedIn Ads,PMax,Mobile,Server-side,14,672,50%,0,Analista,1-10,Genérico,0
3213,Google Ads,Nenhuma,Mobile,Client-side,3,243,100%,1,Analista,11-50,Genérico,0
3214,LinkedIn Ads,Nenhuma,Mobile,Server-side,13,936,25%,1,Analista,51-200,Genérico,0
3215,Google Ads,Nenhuma,Desktop,Server-side,13,832,100%,1,Gerente,51-200,Corporativo,1
3216,Google Ads,PMax,Mobile,Server-side,1,46,25%,1,Estagiário,200+,Genérico,0
3217,Google Ads,Retargeting,Mobile,Client-side,5,265,50%,1,Coordenador,11-50,Genérico,1
3218,,,Mobile,Client-side,12,396,50%,0,Gerente,200+,Genérico,1
3219,Organic Search,Institucional,Mobile,Server-side,11,660,75%,1,Analista,11-50,Corporativo,1
3220,,,Mobile,Client-side,2,186,75%,0,Analista,200+,Corporativo,0
3221,,,Desktop,Client-side,13,1027,100%,0,C-Level,11-50,Genérico,1
3222,Google Ads,Institucional,Mobile,Client-side,2,122,75%,0,Gerente,51-200,Genérico,0
3223,,,Mobile,Client-side,9,630,50%,0,Gerente,51-200,Corporativo,0
3224,Google Ads,Retargeting,Mobile,Client-side,11,1034,50%,0,Analista,51-200,Genérico,0
3225,Google Ads,Retargeting,Mobile,Client-side,13,390,25%,0,C-Level,1-10,Corporativo,1
3226,Direct,Search,Mobile,Server-side,10,540,75%,0,Analista,11-50,Genérico,0
3227,Google Ads,Institucional,Mobile,Client-side,7,266,25%,0,C-Level,11-50,Genérico,0
3228,,,Mobile,Client-side,6,642,50%,1,C-Level,200+,Corporativo,1
3229,Google Ads,PMax,Mobile,Server-side,13,1092,75%,1,Coordenador,1-10,Corporativo,1
3230,Google Ads,Search,Mobile,Client-side,1,95,25%,0,Coordenador,200+,Corporativo,0
3231,Meta Ads,Retargeting,Desktop,Client-side,14,1120,50%,1,Gerente,1-10,Corporativo,1
3232,LinkedIn Ads,Nenhuma,Mobile,Client-side,10,660,25%,0,Analista,200+,Corporativo,0
3233,Google Ads,Nenhuma,Desktop,Client-side,2,66,75%,1,Coordenador,1-10,Genérico,0
3234,,,Desktop,Client-side,11,946,25%,0,C-Level,200+,Corporativo,1
3235,Meta Ads,Institucional,Mobile,Server-side,7,497,25%,0,Estagiário,200+,Genérico,0
3236,Google Ads,Search,Desktop,Server-side,3,153,50%,1,C-Level,1-10,Corporativo,1
3237,Google Ads,Lookalike,Mobile,Server-side,2,198,75%,0,Gerente,11-50,Corporativo,1
3238,Referral,Retargeting,Mobile,Client-side,6,174,100%,0,Gerente,200+,Corporativo,1
3239,,,Mobile,Client-side,8,288,100%,0,Estagiário,1-10,Genérico,1
3240,Meta Ads,Lookalike,Mobile,Client-side,8,472,25%,0,Analista,1-10,Corporativo,0
3241,,,Mobile,Client-side,11,957,50%,0,C-Level,11-50,Genérico,0
3242,Meta Ads,Nenhuma,Mobile,Client-side,2,164,75%,0,Analista,11-50,Corporativo,0
3243,Meta Ads,PMax,Mobile,Server-side,6,204,50%,1,Gerente,11-50,Genérico,1
3244,LinkedIn Ads,Nenhuma,Mobile,Client-side,12,1392,75%,1,Gerente,11-50,Genérico,1
3245,Organic Search,Retargeting,Mobile,Client-side,5,290,50%,0,Analista,200+,Genérico,0
3246,Google Ads,Retargeting,Mobile,Client-side,7,532,100%,0,Gerente,200+,Genérico,1
3247,Meta Ads,Nenhuma,Mobile,Client-side,4,116,100%,0,Estagiário,51-200,Corporativo,0
3248,Meta Ads,Nenhuma,Mobile,Server-side,12,1080,100%,0,Coordenador,200+,Genérico,0
3249,Direct,Lookalike,Mobile,Server-side,13,1508,50%,0,Analista,51-200,Genérico,0
3250,LinkedIn Ads,Search,Mobile,Client-side,2,72,50%,0,Gerente,51-200,Corporativo,1
3251,Meta Ads,Institucional,Desktop,Client-side,10,950,25%,0,C-Level,200+,Corporativo,1
3252,Google Ads,Lookalike,Desktop,Server-side,3,108,100%,0,Analista,51-200,Genérico,0
3253,LinkedIn Ads,PMax,Mobile,Server-side,9,315,25%,0,Coordenador,11-50,Corporativo,1
3254,Google Ads,Nenhuma,Desktop,Server-side,10,970,50%,0,Coordenador,51-200,Genérico,0
3255,,,Mobile,Client-side,8,176,75%,0,Analista,200+,Corporativo,0
3256,,,Mobile,Client-side,13,910,100%,0,Coordenador,1-10,Genérico,0
3257,LinkedIn Ads,Lookalike,Desktop,Client-side,9,1017,100%,0,C-Level,200+,Corporativo,1
3258,Google Ads,Institucional,Mobile,Client-side,5,325,100%,0,C-Level,1-10,Genérico,0
3259,Meta Ads,Retargeting,Desktop,Server-side,13,962,100%,0,Estagiário,1-10,Corporativo,1
3260,Direct,Search,Mobile,Client-side,5,590,100%,0,Gerente,51-200,Genérico,1
3261,Google Ads,Retargeting,Mobile,Client-side,7,315,50%,0,Gerente,51-200,Genérico,1
3262,Meta Ads,Institucional,Mobile,Client-side,7,665,100%,1,C-Level,1-10,Genérico,1
3263,Meta Ads,Retargeting,Mobile,Server-side,1,50,100%,0,Estagiário,51-200,Corporativo,0
3264,Google Ads,Nenhuma,Mobile,Client-side,12,1200,25%,0,Gerente,11-50,Genérico,1
3265,Organic Search,Nenhuma,Mobile,Client-side,14,1274,75%,0,C-Level,200+,Genérico,1
3266,Google Ads,Lookalike,Desktop,Server-side,5,190,100%,0,C-Level,51-200,Genérico,1
3267,Meta Ads,PMax,Mobile,Client-side,8,872,25%,0,Coordenador,1-10,Genérico,0
3268,Meta Ads,Institucional,Mobile,Client-side,7,609,50%,0,Analista,1-10,Corporativo,0
3269,LinkedIn Ads,Institucional,Mobile,Client-side,11,374,25%,0,Gerente,200+,Corporativo,1
3270,LinkedIn Ads,Retargeting,Desktop,Server-side,2,154,100%,0,Analista,51-200,Genérico,0
3271,Google Ads,Lookalike,Mobile,Server-side,14,1358,25%,0,Coordenador,51-200,Corporativo,0
3272,Google Ads,Retargeting,Mobile,Server-side,8,392,25%,0,Coordenador,1-10,Genérico,0
3273,Organic Search,Retargeting,Desktop,Server-side,2,134,50%,0,Analista,200+,Genérico,0
3274,Meta Ads,Institucional,Mobile,Server-side,10,750,25%,0,Analista,1-10,Genérico,0
3275,Organic Search,Retargeting,Mobile,Server-side,1,61,50%,0,Estagiário,200+,Corporativo,0
3276,Organic Search,PMax,Desktop,Client-side,11,473,50%,0,Analista,51-200,Genérico,0
3277,Organic Search,Retargeting,Desktop,Server-side,11,781,25%,1,Coordenador,51-200,Genérico,0
3278,,,Mobile,Client-side,14,868,100%,1,Analista,200+,Genérico,1
3279,Meta Ads,Institucional,Mobile,Server-side,11,583,75%,0,Gerente,1-10,Corporativo,1
3280,Organic Search,Lookalike,Desktop,Server-side,3,237,25%,0,Coordenador,1-10,Corporativo,0
3281,Meta Ads,Nenhuma,Mobile,Client-side,3,306,25%,0,Gerente,1-10,Corporativo,0
3282,Google Ads,PMax,Desktop,Client-side,6,132,25%,0,Analista,200+,Corporativo,1
3283,Direct,Lookalike,Mobile,Client-side,12,1044,75%,0,Gerente,200+,Genérico,0
3284,,,Mobile,Client-side,3,90,75%,0,C-Level,1-10,Genérico,0
3285,Meta Ads,PMax,Mobile,Client-side,7,224,50%,1,Analista,1-10,Genérico,0
3286,Google Ads,Institucional,Desktop,Client-side,8,552,75%,0,Analista,200+,Genérico,0
3287,Meta Ads,Search,Desktop,Client-side,3,303,75%,0,Gerente,200+,Corporativo,0
3288,Organic Search,Lookalike,Mobile,Server-side,9,342,25%,0,Gerente,1-10,Genérico,0
3289,Direct,Lookalike,Desktop,Client-side,1,63,50%,0,Analista,1-10,Genérico,0
3290,Google Ads,Institucional,Mobile,Client-side,3,156,100%,0,C-Level,51-200,Genérico,0
3291,,,Mobile,Client-side,12,684,50%,0,Coordenador,11-50,Corporativo,1
3292,Direct,Retargeting,Desktop,Server-side,3,66,75%,0,Gerente,200+,Genérico,0
3293,Meta Ads,Institucional,Desktop,Client-side,7,826,75%,0,Analista,11-50,Genérico,0
3294,Meta Ads,Lookalike,Desktop,Client-side,11,924,25%,0,Analista,200+,Genérico,0
3295,Referral,PMax,Desktop,Client-side,11,594,100%,0,Analista,51-200,Genérico,0
3296,Google Ads,Search,Mobile,Client-side,5,275,100%,0,Analista,200+,Corporativo,1
3297,LinkedIn Ads,Retargeting,Mobile,Client-side,4,228,100%,0,C-Level,200+,Corporativo,1
3298,Google Ads,PMax,Desktop,Client-side,2,116,75%,0,Gerente,11-50,Genérico,0
3299,,,Mobile,Client-side,7,308,75%,0,Gerente,51-200,Genérico,1
3300,Organic Search,Search,Mobile,Server-side,3,249,50%,1,C-Level,51-200,Genérico,1
3301,Meta Ads,Search,Mobile,Server-side,7,224,75%,0,Estagiário,51-200,Corporativo,0
3302,Referral,Nenhuma,Mobile,Client-side,10,870,100%,0,Analista,51-200,Genérico,0
3303,Meta Ads,PMax,Desktop,Server-side,12,1068,100%,0,C-Level,200+,Genérico,0
3304,Meta Ads,Retargeting,Mobile,Client-side,7,658,100%,0,Coordenador,11-50,Corporativo,0
3305,Google Ads,Retargeting,Desktop,Client-side,11,220,25%,0,Gerente,51-200,Genérico,1
3306,Meta Ads,Search,Mobile,Client-side,2,182,50%,0,Coordenador,1-10,Corporativo,0
3307,,,Mobile,Client-side,7,511,50%,0,Gerente,51-200,Corporativo,1
3308,Google Ads,Nenhuma,Mobile,Client-side,6,702,75%,0,Coordenador,11-50,Genérico,0
3309,Meta Ads,Search,Mobile,Server-side,10,280,25%,0,Gerente,11-50,Corporativo,1
3310,Meta Ads,Institucional,Mobile,Server-side,4,220,50%,0,C-Level,11-50,Genérico,1
3311,Organic Search,Retargeting,Mobile,Client-side,11,616,25%,0,Gerente,11-50,Genérico,1
3312,LinkedIn Ads,Lookalike,Mobile,Client-side,5,390,25%,1,Coordenador,1-10,Genérico,0
3313,Organic Search,Search,Mobile,Client-side,12,480,75%,1,Analista,51-200,Corporativo,1
3314,,,Mobile,Client-side,8,312,25%,0,Analista,200+,Corporativo,1
3315,,,Mobile,Client-side,5,100,50%,0,Gerente,200+,Genérico,1
3316,LinkedIn Ads,Nenhuma,Mobile,Server-side,3,354,75%,0,Estagiário,1-10,Genérico,0
3317,Meta Ads,PMax,Mobile,Client-side,2,156,50%,0,C-Level,51-200,Corporativo,0
3318,Google Ads,Retargeting,Desktop,Server-side,6,282,25%,0,Gerente,51-200,Corporativo,1
3319,Organic Search,PMax,Mobile,Client-side,6,540,25%,0,C-Level,200+,Corporativo,1
3320,Organic Search,PMax,Desktop,Server-side,7,525,100%,0,Analista,1-10,Genérico,0
3321,Meta Ads,Nenhuma,Desktop,Server-side,8,224,75%,0,C-Level,200+,Genérico,0
3322,Google Ads,Nenhuma,Mobile,Server-side,4,336,75%,0,Gerente,1-10,Corporativo,1
3323,Organic Search,Search,Desktop,Server-side,12,660,100%,0,Gerente,11-50,Genérico,0
3324,Meta Ads,Search,Mobile,Client-side,8,936,50%,0,Analista,51-200,Corporativo,0
3325,,,Desktop,Client-side,12,636,50%,0,Coordenador,51-200,Genérico,1
3326,Organic Search,Nenhuma,Desktop,Server-side,1,100,25%,0,Coordenador,51-200,Genérico,0
3327,Organic Search,Institucional,Mobile,Client-side,6,306,75%,1,Analista,51-200,Genérico,0
3328,Meta Ads,Retargeting,Mobile,Server-side,6,510,25%,1,Analista,51-200,Genérico,0
3329,Google Ads,Lookalike,Mobile,Client-side,3,357,100%,0,C-Level,51-200,Corporativo,1
3330,,,Mobile,Client-side,9,396,25%,1,Estagiário,11-50,Genérico,0
3331,LinkedIn Ads,PMax,Mobile,Client-side,12,840,50%,0,Analista,51-200,Genérico,0
3332,Organic Search,Search,Mobile,Server-side,12,984,50%,0,Analista,11-50,Genérico,0
3333,Google Ads,Institucional,Mobile,Server-side,5,545,100%,0,C-Level,51-200,Corporativo,1
3334,Google Ads,Nenhuma,Mobile,Client-side,1,64,50%,0,Coordenador,51-200,Corporativo,0
3335,Direct,Nenhuma,Desktop,Client-side,7,315,100%,0,Analista,1-10,Corporativo,0
3336,Organic Search,Search,Desktop,Server-side,10,400,75%,0,Coordenador,51-200,Corporativo,0
3337,Direct,Lookalike,Mobile,Server-side,14,1414,100%,0,Gerente,200+,Corporativo,1
3338,Organic Search,Retargeting,Mobile,Client-side,3,336,100%,0,Estagiário,1-10,Corporativo,0
3339,Meta Ads,Retargeting,Mobile,Server-side,10,700,100%,1,Estagiário,1-10,Genérico,1
3340,LinkedIn Ads,Institucional,Mobile,Client-side,10,430,50%,0,Estagiário,1-10,Genérico,0
3341,Direct,Search,Desktop,Client-side,11,1221,75%,1,Coordenador,200+,Corporativo,1
3342,,,Mobile,Client-side,4,124,25%,0,Coordenador,11-50,Corporativo,0
3343,LinkedIn Ads,Lookalike,Mobile,Server-side,6,180,75%,1,Gerente,1-10,Genérico,1
3344,Google Ads,Retargeting,Desktop,Server-side,8,368,50%,1,Gerente,1-10,Genérico,1
3345,Meta Ads,Search,Desktop,Server-side,13,546,75%,0,Analista,1-10,Genérico,0
3346,Organic Search,Nenhuma,Mobile,Server-side,4,208,75%,0,Analista,51-200,Genérico,0
3347,Google Ads,Institucional,Mobile,Client-side,12,1188,100%,0,Analista,11-50,Corporativo,0
3348,Google Ads,Retargeting,Mobile,Server-side,9,999,100%,1,Analista,200+,Genérico,1
3349,Meta Ads,Lookalike,Mobile,Client-side,8,888,50%,0,Analista,200+,Genérico,0
3350,Google Ads,Institucional,Desktop,Server-side,10,570,100%,0,Gerente,11-50,Genérico,0
3351,Google Ads,PMax,Mobile,Client-side,10,740,50%,0,Analista,11-50,Genérico,0
3352,Meta Ads,Nenhuma,Mobile,Server-side,6,534,25%,1,Gerente,11-50,Genérico,1
3353,Direct,Lookalike,Desktop,Server-side,7,427,75%,0,Coordenador,51-200,Genérico,0
3354,Meta Ads,Institucional,Desktop,Server-side,8,384,25%,0,Analista,1-10,Genérico,0
3355,Google Ads,Search,Desktop,Server-side,2,106,25%,0,Coordenador,51-200,Genérico,0
3356,Google Ads,PMax,Mobile,Client-side,5,380,75%,0,Coordenador,11-50,Genérico,0
3357,LinkedIn Ads,Lookalike,Mobile,Server-side,13,286,100%,0,C-Level,51-200,Genérico,1
3358,Meta Ads,Search,Mobile,Client-side,7,175,25%,0,Gerente,200+,Genérico,1
3359,Organic Search,Nenhuma,Mobile,Server-side,8,536,75%,0,Coordenador,51-200,Corporativo,1
3360,LinkedIn Ads,PMax,Mobile,Server-side,5,415,25%,0,Gerente,11-50,Genérico,0
3361,,,Mobile,Client-side,3,96,25%,0,Analista,1-10,Corporativo,0
3362,Google Ads,Search,Mobile,Server-side,6,330,75%,0,Gerente,51-200,Corporativo,1
3363,LinkedIn Ads,Institucional,Desktop,Client-side,5,490,100%,0,C-Level,11-50,Corporativo,1
3364,Google Ads,Lookalike,Mobile,Server-side,8,712,50%,0,Gerente,51-200,Corporativo,1
3365,Direct,PMax,Desktop,Server-side,9,468,75%,0,Analista,200+,Corporativo,0
3366,LinkedIn Ads,Search,Mobile,Client-side,9,855,50%,0,Gerente,51-200,Corporativo,1
3367,,,Desktop,Client-side,12,912,75%,0,C-Level,51-200,Genérico,1
3368,Google Ads,Lookalike,Mobile,Client-side,12,888,75%,0,Analista,1-10,Corporativo,1
3369,Google Ads,Lookalike,Desktop,Server-side,6,192,50%,0,Coordenador,51-200,Corporativo,1
3370,LinkedIn Ads,Search,Mobile,Server-side,4,464,50%,0,Analista,51-200,Genérico,0
3371,Google Ads,Retargeting,Mobile,Client-side,4,280,100%,0,Analista,200+,Genérico,0
3372,Meta Ads,Nenhuma,Desktop,Server-side,9,999,75%,0,Analista,200+,Corporativo,0
3373,,,Mobile,Client-side,4,288,75%,0,Analista,200+,Genérico,0
3374,,,Mobile,Client-side,8,440,75%,0,Analista,1-10,Genérico,0
3375,Organic Search,Search,Desktop,Client-side,9,216,100%,0,Coordenador,200+,Corporativo,0
3376,Organic Search,PMax,Desktop,Client-side,5,220,50%,0,Gerente,200+,Genérico,0
3377,Organic Search,Nenhuma,Mobile,Client-side,13,1300,75%,0,Estagiário,51-200,Genérico,0
3378,Google Ads,Lookalike,Mobile,Client-side,6,336,50%,1,C-Level,51-200,Genérico,1
3379,Google Ads,PMax,Mobile,Client-side,3,114,100%,0,Analista,1-10,Corporativo,0
3380,LinkedIn Ads,Retargeting,Mobile,Server-side,12,648,25%,0,Gerente,200+,Corporativo,1
3381,,,Desktop,Client-side,5,265,50%,0,Analista,11-50,Corporativo,0
3382,,,Mobile,Client-side,5,365,100%,0,Analista,51-200,Corporativo,0
3383,Google Ads,Nenhuma,Mobile,Client-side,14,910,25%,0,Coordenador,11-50,Corporativo,1
3384,Google Ads,Retargeting,Desktop,Client-side,2,50,75%,1,Gerente,11-50,Genérico,1
3385,Google Ads,PMax,Mobile,Client-side,10,1020,75%,0,Gerente,200+,Genérico,1
3386,Direct,Search,Mobile,Client-side,6,120,50%,0,Gerente,11-50,Genérico,1
3387,Google Ads,Lookalike,Mobile,Server-side,9,810,25%,0,Coordenador,1-10,Corporativo,1
3388,Meta Ads,Institucional,Mobile,Server-side,11,583,100%,1,Estagiário,1-10,Corporativo,0
3389,Google Ads,Search,Mobile,Client-side,7,525,75%,0,Coordenador,51-200,Genérico,0
3390,LinkedIn Ads,Search,Mobile,Client-side,14,1428,75%,0,Coordenador,11-50,Genérico,0
3391,Meta Ads,Retargeting,Mobile,Client-side,8,928,25%,0,Analista,1-10,Genérico,0
3392,Direct,PMax,Mobile,Client-side,2,90,100%,0,Estagiário,1-10,Genérico,0
3393,Direct,Nenhuma,Mobile,Server-side,11,671,75%,0,Analista,11-50,Corporativo,0
3394,Meta Ads,Nenhuma,Mobile,Server-side,13,1430,75%,1,Analista,1-10,Corporativo,1
3395,Direct,Retargeting,Mobile,Server-side,14,798,50%,0,Coordenador,11-50,Genérico,0
3396,Referral,PMax,Mobile,Client-side,9,405,100%,0,Gerente,1-10,Genérico,1
3397,Organic Search,Retargeting,Mobile,Server-side,3,354,75%,0,Coordenador,11-50,Corporativo,1
3398,,,Mobile,Client-side,10,780,25%,0,C-Level,1-10,Corporativo,0
3399,Google Ads,Search,Mobile,Client-side,5,515,75%,0,Analista,1-10,Corporativo,1
3400,,,Mobile,Client-side,14,602,100%,1,Analista,1-10,Corporativo,1
3401,Google Ads,PMax,Desktop,Server-side,7,280,50%,1,Gerente,200+,Genérico,1
3402,Google Ads,Institucional,Mobile,Server-side,4,316,75%,0,C-Level,200+,Corporativo,1
3403,Referral,Institucional,Desktop,Client-side,7,763,25%,1,Gerente,1-10,Genérico,0
3404,Meta Ads,Search,Desktop,Client-side,8,312,75%,0,Gerente,200+,Genérico,0
3405,Organic Search,Retargeting,Mobile,Server-side,13,325,25%,0,Gerente,11-50,Genérico,0
3406,Organic Search,Retargeting,Mobile,Server-side,10,860,100%,0,Gerente,200+,Genérico,0
3407,Direct,Nenhuma,Desktop,Client-side,14,406,50%,0,Gerente,51-200,Genérico,0
3408,Referral,Search,Mobile,Server-side,10,310,100%,0,C-Level,51-200,Genérico,1
3409,Google Ads,Nenhuma,Desktop,Client-side,4,464,75%,0,Estagiário,1-10,Corporativo,0
3410,Google Ads,Nenhuma,Mobile,Server-side,5,205,75%,1,C-Level,200+,Corporativo,1
3411,Meta Ads,Institucional,Mobile,Client-side,11,891,50%,0,Analista,51-200,Genérico,0
3412,Google Ads,Nenhuma,Mobile,Client-side,3,240,25%,0,C-Level,1-10,Corporativo,1
3413,Google Ads,Nenhuma,Mobile,Server-side,5,495,100%,1,Analista,51-200,Corporativo,1
3414,Meta Ads,Institucional,Mobile,Server-side,8,288,25%,1,Coordenador,1-10,Genérico,0
3415,,,Mobile,Client-side,3,87,75%,0,C-Level,51-200,Genérico,0
3416,,,Desktop,Client-side,14,434,25%,0,Analista,51-200,Genérico,0
3417,,,Desktop,Client-side,13,1326,100%,1,Gerente,200+,Genérico,0
3418,LinkedIn Ads,Nenhuma,Mobile,Client-side,5,295,25%,1,Analista,1-10,Corporativo,1
3419,Google Ads,PMax,Desktop,Server-side,10,420,75%,0,Estagiário,51-200,Corporativo,0
3420,Google Ads,Institucional,Desktop,Client-side,1,59,100%,0,C-Level,1-10,Genérico,1
3421,Organic Search,PMax,Desktop,Server-side,2,186,25%,1,Analista,200+,Genérico,0
3422,LinkedIn Ads,Lookalike,Mobile,Client-side,3,279,25%,0,Gerente,51-200,Corporativo,1
3423,Organic Search,PMax,Desktop,Server-side,1,69,100%,0,Analista,11-50,Genérico,0
3424,Google Ads,PMax,Mobile,Client-side,13,377,75%,0,Gerente,11-50,Genérico,0
3425,Organic Search,PMax,Mobile,Client-side,11,1243,100%,0,Gerente,11-50,Genérico,0
3426,LinkedIn Ads,PMax,Desktop,Client-side,12,276,75%,0,Gerente,1-10,Genérico,0
3427,Meta Ads,Search,Mobile,Server-side,11,220,25%,0,C-Level,200+,Corporativo,1
3428,LinkedIn Ads,Nenhuma,Mobile,Client-side,9,558,100%,0,Estagiário,1-10,Genérico,0
3429,,,Desktop,Client-side,9,918,75%,0,Gerente,1-10,Genérico,0
3430,Meta Ads,Lookalike,Mobile,Server-side,5,120,100%,0,Gerente,11-50,Genérico,0
3431,Meta Ads,Institucional,Desktop,Server-side,14,1582,25%,0,Analista,200+,Genérico,0
3432,Referral,Search,Desktop,Server-side,4,436,100%,0,Coordenador,51-200,Genérico,0
3433,,,Mobile,Client-side,5,265,25%,0,Gerente,1-10,Corporativo,1
3434,Meta Ads,Search,Mobile,Client-side,4,340,25%,0,Gerente,11-50,Corporativo,0
3435,Organic Search,Nenhuma,Desktop,Server-side,12,516,25%,0,Analista,1-10,Genérico,0
3436,Meta Ads,Search,Mobile,Client-side,5,165,75%,0,Analista,1-10,Corporativo,0
3437,,,Desktop,Client-side,7,420,75%,0,Analista,200+,Corporativo,1
3438,,,Desktop,Client-side,11,671,50%,0,Analista,51-200,Genérico,0
3439,Direct,Retargeting,Mobile,Server-side,8,256,75%,1,Analista,1-10,Genérico,0
