dispositivo,metodo_tracking,paginas_vistas,tempo_sessao_segundos,scroll_depth_max,baixou_material_rico,cargo,tamanho_empresa,tipo_email,converteu,origem_canal_Direct,origem_canal_Google Ads,origem_canal_LinkedIn Ads,origem_canal_Meta Ads,origem_canal_Organic Search,origem_canal_Referral,campanha_tipo_Lookalike,campanha_tipo_Nenhuma,campanha_tipo_PMax,campanha_tipo_Retargeting,campanha_tipo_Search,campanha_tipo_Sem Rastreio
1,1,0.07692307692307693,0.11151960784313726,0.0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.8461538461538463,0.24509803921568624,0.33333333333333337,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0.6153846153846154,0.12009803921568628,0.33333333333333337,0,4,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.2965686274509804,0.33333333333333337,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6153846153846154,0.5502450980392157,0.6666666666666666,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.3076923076923077,0.27267156862745096,0.6666666666666666,0,4,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.23076923076923078,0.0857843137254902,0.33333333333333337,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.4615384615384616,0.33088235294117646,0.6666666666666666,0,3,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.2818627450980392,0.0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0.5384615384615385,0.35049019607843135,1.0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.5384615384615385,0.19852941176470587,0.6666666666666666,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.9230769230769231,0.3223039215686274,0.33333333333333337,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.11764705882352942,0.6666666666666666,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.22671568627450978,0.0,0,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.18995098039215685,0.33333333333333337,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6923076923076923,0.11642156862745097,1.0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.5384615384615385,0.42401960784313725,0.33333333333333337,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.15384615384615385,0.12009803921568628,0.33333333333333337,0,4,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.4615384615384616,0.11642156862745097,0.33333333333333337,0,3,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.15384615384615385,0.05024509803921569,0.6666666666666666,0,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.38461538461538464,0.32598039215686275,1.0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.07692307692307693,0.025735294117647058,0.0,0,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.38461538461538464,0.18995098039215685,0.6666666666666666,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.38461538461538464,0.3958333333333333,1.0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.5384615384615385,0.19362745098039214,1.0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.3076923076923077,0.12867647058823528,0.6666666666666666,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.9056372549019608,0.33333333333333337,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.0,0.007965686274509805,1.0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.5384615384615385,0.34558823529411764,0.0,0,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.8461538461538463,0.8553921568627452,0.6666666666666666,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.6153846153846154,0.24142156862745096,1.0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.0,0.012254901960784314,0.0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.3076923076923077,0.19607843137254902,0.0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.8461538461538463,0.5833333333333334,0.0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.3406862745098039,0.0,0,3,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0.23076923076923078,0.21078431372549017,0.6666666666666666,1,4,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,1.0000000000000002,0.5281862745098039,0.0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.7692307692307694,0.41237745098039214,0.6666666666666666,0,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.07692307692307693,0.13112745098039214,0.0,1,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.23284313725490194,0.0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.511029411764706,0.6666666666666666,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1.0000000000000002,0.3480392156862745,0.33333333333333337,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0.23076923076923078,0.21323529411764705,1.0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.9230769230769231,0.14705882352941174,1.0,0,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.4615384615384616,0.2236519607843137,0.6666666666666666,1,3,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.38461538461538464,0.2598039215686274,0.0,1,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0.15384615384615385,0.05208333333333333,0.6666666666666666,0,2,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.5833333333333334,0.0,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.3051470588235294,0.6666666666666666,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.2745098039215686,1.0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.7692307692307694,0.3719362745098039,0.6666666666666666,0,5,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.2512254901960784,1.0,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1,1,1.0000000000000002,0.3223039215686274,1.0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0.15384615384615385,0.05759803921568628,1.0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0.5384615384615385,0.1446078431372549,0.6666666666666666,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0.7692307692307694,0.23039215686274508,0.33333333333333337,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.4615384615384616,0.40379901960784315,0.6666666666666666,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,1,0.7692307692307694,0.3180147058823529,0.6666666666666666,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.7692307692307694,0.6954656862745099,0.33333333333333337,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.4615384615384616,0.2536764705882353,0.33333333333333337,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.5384615384615385,0.3161764705882353,1.0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.4615384615384616,0.2536764705882353,0.0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.19362745098039214,0.0,1,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1,0.15384615384615385,0.14399509803921567,1.0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0.07692307692307693,0.07598039215686274,0.6666666666666666,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.9230769230769231,0.7126225490196079,0.0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.0,0.04718137254901961,0.6666666666666666,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.15012254901960784,0.33333333333333337,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.6936274509803921,0.33333333333333337,1,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.23076923076923078,0.2156862745098039,1.0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9230769230769231,0.7126225490196079,0.6666666666666666,0,4,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0.7692307692307694,0.5943627450980392,1.0,1,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.07692307692307693,0.02696078431372549,0.0,0,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.0,0.0545343137254902,0.0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.6311274509803922,0.0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.6568627450980392,0.6666666666666666,1,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,0.15384615384615385,0.08149509803921569,1.0,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.9230769230769231,0.8002450980392157,1.0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0.38461538461538464,0.3480392156862745,0.0,0,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.9230769230769231,0.5692401960784315,1.0,0,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0.07692307692307693,0.013480392156862744,0.33333333333333337,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.6923076923076923,0.33088235294117646,0.33333333333333337,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.8002450980392157,0.33333333333333337,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.4615384615384616,0.4852941176470588,0.33333333333333337,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.338235294117647,1.0,0,3,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.07352941176470588,0.33333333333333337,0,5,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.7692307692307694,0.30453431372549017,0.33333333333333337,1,5,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0.15384615384615385,0.05392156862745098,0.33333333333333337,0,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1.0000000000000002,0.6397058823529412,0.33333333333333337,0,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.0,0.042279411764705885,0.33333333333333337,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.6153846153846154,0.3792892156862745,0.6666666666666666,0,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.7692307692307694,0.41237745098039214,0.6666666666666666,0,1,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.3076923076923077,0.30330882352941174,0.33333333333333337,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.07692307692307693,0.06862745098039216,0.33333333333333337,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.5384615384615385,0.1446078431372549,1.0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.8461538461538463,0.6862745098039216,0.33333333333333337,0,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.6923076923076923,0.28799019607843135,0.0,0,2,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.6923076923076923,0.625,0.6666666666666666,0,4,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1,0.23076923076923078,0.19607843137254902,0.33333333333333337,0,3,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.7692307692307694,0.4730392156862745,0.6666666666666666,0,5,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.6923076923076923,0.21446078431372548,0.33333333333333337,0,4,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0.8461538461538463,0.3333333333333333,0.0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0.4615384615384616,0.08639705882352941,0.33333333333333337,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1.0000000000000002,0.511029411764706,0.6666666666666666,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0.9230769230769231,0.18688725490196076,0.6666666666666666,0,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.3076923076923077,0.07352941176470588,0.6666666666666666,0,4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0.9230769230769231,0.29840686274509803,1.0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.15384615384615385,0.19546568627450978,0.6666666666666666,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.6923076923076923,0.3370098039215686,0.33333333333333337,1,5,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.5384615384615385,0.4142156862745098,0.0,0,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.07692307692307693,0.07230392156862746,0.0,0,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0.03615196078431373,0.33333333333333337,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.3076923076923077,0.0857843137254902,1.0,0,2,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.7830882352941176,0.33333333333333337,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.23076923076923078,0.2647058823529412,0.6666666666666666,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,0.7692307692307694,0.3988970588235294,1.0,0,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0.6923076923076923,0.5208333333333334,0.33333333333333337,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0.4615384615384616,0.1764705882352941,1.0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0.9230769230769231,0.38602941176470584,0.0,0,3,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.6153846153846154,0.15870098039215685,0.33333333333333337,1,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.29289215686274506,0.33333333333333337,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.7692307692307694,0.6482843137254902,0.0,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.0,0.03676470588235294,1.0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.5384615384615385,0.3406862745098039,0.0,1,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.07692307692307693,0.0428921568627451,1.0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.23076923076923078,0.1838235294117647,0.33333333333333337,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0.15384615384615385,0.04105392156862745,1.0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.38461538461538464,0.1017156862745098,1.0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.07692307692307693,0.037990196078431376,0.6666666666666666,0,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.3076923076923077,0.20833333333333331,0.6666666666666666,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.7692307692307694,0.25735294117647056,0.6666666666666666,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0,1,0.6153846153846154,0.2855392156862745,0.0,0,2,3,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.15384615384615385,0.1531862745098039,0.0,0,5,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,1,0.07692307692307693,0.11151960784313726,0.6666666666666666,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0.07692307692307693,0.04411764705882353,0.33333333333333337,1,5,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0.6153846153846154,0.42340686274509803,0.33333333333333337,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.38461538461538464,0.4215686274509804,0.33333333333333337,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.07692307692307693,0.06862745098039216,0.0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0.15384615384615385,0.14399509803921567,1.0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1.0000000000000002,0.9742647058823529,0.0,0,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.0,0.008578431372549019,0.6666666666666666,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,0.07692307692307693,0.04044117647058824,1.0,0,5,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.11397058823529412,0.33333333333333337,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.7692307692307694,0.18321078431372548,0.0,0,4,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.07692307692307693,0.11887254901960785,0.0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0.4615384615384616,0.1721813725490196,0.6666666666666666,1,2,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.15384615384615385,0.1844362745098039,0.33333333333333337,1,4,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0.9230769230769231,0.5931372549019608,0.0,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,1.0000000000000002,0.4424019607843137,0.0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.7692307692307694,0.39215686274509803,1.0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,0.23076923076923078,0.13235294117647056,0.0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0.07692307692307693,0.02450980392156863,1.0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0.3076923076923077,0.3216911764705882,0.0,1,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,1.0000000000000002,0.15931372549019607,0.33333333333333337,0,2,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0.6153846153846154,0.2579656862745098,0.6666666666666666,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.8461538461538463,0.44362745098039214,0.33333333333333337,0,5,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.6153846153846154,0.5447303921568628,0.6666666666666666,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0.4615384615384616,0.18075980392156862,0.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0.8461538461538463,0.5171568627450981,0.33333333333333337,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.3112745098039216,1.0,0,4,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0
1,1,0.9230769230769231,0.21078431372549017,0.6666666666666666,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1.0000000000000002,0.22794117647058823,0.6666666666666666,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.3076923076923077,0.049019607843137254,0.0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0.3076923076923077,0.26348039215686275,0.6666666666666666,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.8461538461538463,0.45098039215686275,0.6666666666666666,0,5,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.15384615384615385,0.13112745098039214,0.6666666666666666,0,5,4,1,1,0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.38461538461538464,0.26348039215686275,0.0,0,5,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0.0,0.030637254901960786,0.33333333333333337,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.05208333333333333,0.0,1,4,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.3719362745098039,1.0,0,3,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0.07692307692307693,0.02450980392156863,0.6666666666666666,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.4615384615384616,0.1764705882352941,0.6666666666666666,0,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.6153846153846154,0.6053921568627452,0.33333333333333337,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.23774509803921567,0.6666666666666666,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.4615384615384616,0.4209558823529412,0.33333333333333337,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0.5384615384615385,0.37009803921568624,0.6666666666666666,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6923076923076923,0.2818627450980392,0.6666666666666666,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.1090686274509804,0.0,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.4615384615384616,0.24080882352941174,0.0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.9230769230769231,0.20281862745098037,1.0,0,4,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.8461538461538463,0.8480392156862745,0.33333333333333337,0,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0.15384615384615385,0.03370098039215686,1.0,0,4,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0.5384615384615385,0.3014705882352941,0.0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0.38461538461538464,0.25245098039215685,0.33333333333333337,0,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.15384615384615385,0.19546568627450978,0.0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.5384615384615385,0.5612745098039216,0.33333333333333337,0,5,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0.7692307692307694,0.25735294117647056,0.6666666666666666,0,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,1,0.9230769230769231,0.5931372549019608,1.0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0.15384615384615385,0.16237745098039214,1.0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,0.6153846153846154,0.1256127450980392,0.33333333333333337,0,5,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,0,0.7692307692307694,0.5404411764705883,1.0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.15384615384615385,0.03370098039215686,0.0,0,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,1,0.0,0.031862745098039214,1.0,0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0.9230769230769231,0.17095588235294115,0.33333333333333337,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.02205882352941177,1.0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.2034313725490196,1.0,0,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0.9230769230769231,0.7285539215686275,0.0,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0.7692307692307694,0.6011029411764707,0.6666666666666666,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0.07692307692307693,0.11764705882352942,0.0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0.23076923076923078,0.04411764705882353,1.0,0,5,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0.23076923076923078,0.1764705882352941,1.0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.23076923076923078,0.125,0.6666666666666666,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0428921568627451,0.6666666666666666,0,4,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0.6153846153846154,0.1256127450980392,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.6923076923076923,0.41666666666666663,0.6666666666666666,0,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,1,0.7692307692307694,0.6482843137254902,0.0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0.4615384615384616,0.4938725490196078,0.33333333333333337,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0.07692307692307693,0.07230392156862746,1.0,0,2,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0,0.15384615384615385,0.19914215686274508,0.6666666666666666,0,3,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0.9230769230769231,0.2506127450980392,0.33333333333333337,0,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,0.5384615384615385,0.5661764705882353,0.33333333333333337,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0.4615384615384616,0.11642156862745097,0.0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.23076923076923078,0.058823529411764705,0.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0.23076923076923078,0.1838235294117647,0.6666666666666666,0,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.6153846153846154,0.5392156862745099,0.0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0.3076923076923077,0.0857843137254902,0.33333333333333337,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1.0000000000000002,0.4424019607843137,0.33333333333333337,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0.9230769230769231,0.6170343137254902,1.0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0.7692307692307694,0.45955882352941174,0.33333333333333337,0,4,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.3076923076923077,0.06127450980392157,0.6666666666666666,1,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0
